EmpID,Name,Gender,Date_of_Birth,Age,Join_Date,Tenure_in_org_in_months,GROSS,Net_Pay,Deduction,Deduction_percentage,Designation,Department,Education Level,Job Title,Years of Experience,Salary
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,75000.0
,,F,,32.0,,,,,,,,,Master's Degree,Marketing Manager,8.0,120000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Product Manager,2.0,65000.0
,,F,,30.0,,,,,,,,,PhD,Data Scientist,6.0,100000.0
,,M,,36.0,,,,,,,,,Bachelor's Degree,Financial Analyst,11.0,150000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,3.0,60000.0
,,M,,33.0,,,,,,,,,Master's Degree,Software Engineer,9.0,120000.0
,,F,,26.0,,,,,,,,,Bachelor's Degree,Graphic Designer,1.0,45000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Product Manager,5.0,80000.0
,,F,,35.0,,,,,,,,,PhD,Research Scientist,11.0,150000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,2.0,65000.0
,,F,,31.0,,,,,,,,,Bachelor's Degree,Marketing Manager,7.0,100000.0
,,M,,28.0,,,,,,,,,Master's Degree,Financial Analyst,4.0,90000.0
,,F,,24.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,0.0,40000.0
,,M,,30.0,,,,,,,,,Bachelor's Degree,Project Manager,6.0,110000.0
,,F,,34.0,,,,,,,,,PhD,Research Director,12.0,170000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,75000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,8.0,120000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,25.0,,,,,,,,,High School,Customer Service Representative,1.0,30000.0
,,M,,36.0,,,,,,,,,PhD,Research Scientist,13.0,180000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,15.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,1.0,50000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,65000.0
,,F,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,110000.0
,,M,,24.0,,,,,,,,,High School,Delivery Driver,0.0,28000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,210000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,27.0,,,,,,,,,phD,Marketing Coordinator,7.0,120000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,3.0,60000.0
,,M,,33.0,,,,,,,,,Master's Degree,Software Engineer,8.0,120000.0
,,F,,27.0,,,,,,,,,Bachelor's Degree,Product Manager,2.0,65000.0
,,M,,30.0,,,,,,,,,PhD,Data Scientist,6.0,100000.0
,,F,,36.0,,,,,,,,,Bachelor's Degree,Financial Analyst,11.0,150000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,65000.0
,,F,,32.0,,,,,,,,,Master's Degree,Software Engineer,9.0,120000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Graphic Designer,1.0,45000.0
,,F,,29.0,,,,,,,,,Bachelor's Degree,Product Manager,5.0,80000.0
,,M,,35.0,,,,,,,,,PhD,Research Scientist,11.0,150000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,2.0,65000.0
,,F,,31.0,,,,,,,,,Bachelor's Degree,Marketing Manager,7.0,100000.0
,,M,,28.0,,,,,,,,,Master's Degree,Financial Analyst,4.0,90000.0
,,F,,24.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,0.0,40000.0
,,M,,30.0,,,,,,,,,Bachelor's Degree,Project Manager,6.0,110000.0
,,F,,34.0,,,,,,,,,PhD,Research Director,12.0,170000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,75000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,8.0,120000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,25.0,,,,,,,,,High School,Customer Service Representative,1.0,30000.0
,,M,,36.0,,,,,,,,,PhD,Research Scientist,13.0,180000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,15.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,1.0,50000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,65000.0
,,F,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,110000.0
,,M,,24.0,,,,,,,,,High School,Delivery Driver,0.0,28000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,210000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,M,,26.0,,,,,,,,,Bachelor's Degree,Product Designer,2.0,55000.0
,,F,,31.0,,,,,,,,,PhD,Data Scientist,8.0,140000.0
,,M,,29.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,4.0,70000.0
,,F,,33.0,,,,,,,,,Master's Degree,Marketing Manager,9.0,130000.0
,,M,,27.0,,,,,,,,,Bachelor's Degree,Software Engineer,3.0,80000.0
,,F,,36.0,,,,,,,,,PhD,Research Scientist,12.0,170000.0
,,M,,25.0,,,,,,,,,Bachelor's Degree,Product Manager,1.0,60000.0
,,F,,30.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,5.0,90000.0
,,M,,34.0,,,,,,,,,PhD,Research Director,11.0,160000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Marketing Analyst,3.0,60000.0
,,M,,32.0,,,,,,,,,Bachelor's Degree,Product Manager,7.0,120000.0
,,F,,24.0,,,,,,,,,High School,Receptionist,0.0,25000.0
,,M,,37.0,,,,,,,,,Master's Degree,Marketing Director,14.0,190000.0
,,F,,39.0,,,,,,,,,Bachelor's Degree,Financial Manager,16.0,200000.0
,,F,,29.0,,,,,,,,,Bachelor's Degree,Marketing Coordinator,4.0,65000.0
,,M,,34.0,,,,,,,,,Master's Degree,Software Engineer,9.0,125000.0
,,F,,28.0,,,,,,,,,Bachelor's Degree,Product Manager,3.0,70000.0
,,M,,31.0,,,,,,,,,PhD,Data Scientist,7.0,110000.0
,,F,,37.0,,,,,,,,,Bachelor's Degree,Financial Analyst,12.0,160000.0
